paper_id,title,authors,year,venue,abstract,url,decision,reason
19aeb40b20ae,HIGH PERFORMANCE COMPUTING,PC Jena,,nan,"to run on such dynamic, open and heterogeneous computing clusters. Migrating these  applications to heterogeneous computing clusters, especially with substantial improvement in",https://eatm.in/wp-content/uploads/2025/05/Prakash-Chandra-Jena_High-Performance-Computing.pdf,exclude,no scheduling/mapping focus
e6cae2008f77,Requirement-driven multi-workflow scheduling based on improved evolutionary multitasking embedded bi-level optimization,"M Li, L Wu, Y Zhang, X Cai",2025.0,Computer Communications,"When multiple users share the same cloud service resources, cloud computing makes it more  difficult for workflow applications to schedule tasks. Therefore, it is important to design an",https://www.sciencedirect.com/science/article/pii/S0140366425002919,include,"obj=False, wl=True"
0fe32093177e,Workflow scheduling in cloud environment using a novel metaheuristic optimization algorithm,A Ramathilagam,2021.0,International Journal of …,"up to 30% in execution time and up to 65% in data transfer time, while the High Performance  Computing (HPC) applications are processed in public clouds. This requirement is",https://onlinelibrary.wiley.com/doi/abs/10.1002/dac.4746,include,"obj=True, wl=True"
08bc361b254f,A characterization of workflow management systems for extreme-scale applications,"RF Da Silva, R Filgueira, I Pietri, M Jiang",2017.0,Future Generation …,"and data science applications that process vast amounts of data keep increasing, there is  a compelling case for a new generation of advances in high-performance computing,",https://www.sciencedirect.com/science/article/pii/S0167739X17302510,exclude,no scheduling/mapping focus
e9d384cb544c,Cost effective hybrid genetic algorithm for workflow scheduling in cloud,"SK Bothra, S Singhal, H Goyal",2022.0,System research and information …,for workflow scheduling in the cloud is a challenging area. We proposed a hybrid meta-heuristic  cost-effective load-balanced approach to schedule workflow in a heterogeneous,http://journal.iasa.kpi.ua/article/view/263013,include,"obj=True, wl=True"
e53268abf503,Cloud workflow scheduling algorithm based on reinforcement learning,"D Cui, Z Peng, W Ke, X Hong",2018.0,… Performance Computing …,"multiple DAGs with multiple priorities and improve utilisation rate of resources better and, on  the other hand, show optimisation object function achieves fair workflow scheduling in cloud",https://www.inderscienceonline.com/doi/abs/10.1504/IJHPCN.2018.091889,include,"obj=False, wl=True"
8e02d9ecb21c,Efficient scientific workflow scheduling for deadline-constrained parallel tasks in cloud computing environments,"L Zhang, L Zhou, A Salah",2020.0,Information Sciences,"Data centers for cloud computing must accommodate numerous parallel task executions  simultaneously. Therefore, data centers have many virtual machines (VMs). Minimizing the",https://www.sciencedirect.com/science/article/pii/S0020025520303479,exclude,no optimization method
ed9a2f7c57dc,Scientific Workflow Scheduling in Cloud Computing Environment: A Survey,A Thushara,2018.0,International Journal of Computer Engineering and …,"Scientific workflow scheduling of an application on cloud computing, is a complex  of  heuristic algorithms suitable for workflow scheduling on heterogeneous resources have been",https://www.academia.edu/download/58495537/IJCET_09_06_010.pdf,related_survey,survey paper - use as reference
769a7e15a3f5,An online workflow scheduling algorithm considering license limitation in heterogeneous environment,"Q Qiao, L Chen, H Cai, H Zhang",2023.0,… : Practice and Experience,"the optimization of workflow scheduling on the cloud or high-performance computing (HPC)   learning 14, 15 to perform workflow scheduling, which have high computational complexity",https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.7452,include,"obj=False, wl=True"
9ea99463177c,Online multi-user workflow scheduling algorithm for fairness and energy optimization,"E Cadorel, H Coullon",2020.0,2020 20th IEEE/ACM …,"of scientific workflows are commonly heterogeneous in their libraries and  , high-performance  computing (HPC) and Grid computing have shown interest in scientific workflow scheduling",https://ieeexplore.ieee.org/abstract/document/9139740/,include,"obj=True, wl=True"
39bf56a88a08,Scheduling big data workflows in the cloud under deadline constraints,"M Ebrahimi, A Mohan, S Lu",2018.0,2018 IEEE Fourth International …,In Section III we explain our workflow scheduling algorithm in  highperformance workflow  scheduling in a heterogeneous cloud  with more existing workflow scheduling algorithms. In,https://ieeexplore.ieee.org/abstract/document/8405689/,include,"obj=True, wl=True"
7b4fbd3daed3,Two-Stage Workflow Scheduling Based on Deep Reinforcement Learning,"H Xu, H Zhang, J Wang, Y Wang, Y Guo",2024.0,EAI International …,"Thus, it offers a viable solution to the challenge of workflow scheduling in heterogeneous   -scale data processing and analysis, high-performance computing (HPC), artificial intelligence",https://link.springer.com/chapter/10.1007/978-3-031-93251-9_18,include,"obj=False, wl=True"
e217ff73db45,Fog-based architecture for scheduling multiple workflows with high availability requirement,"F Davami, S Adabi, A Rezaee, AM Rahmani",2022.0,Computing,"Given the above, a multiple-workflow scheduling architecture  is proposed for Multiple  workflow Scheduling with workflow  application creation, High-Performance Computing (HPC)",https://link.springer.com/article/10.1007/s00607-021-00905-1,exclude,no optimization method
7e5e08eb7687,Hybrid JAYA algorithm for workflow scheduling in cloud,"SK Bothra, S Singhal, H Goyal",2023.0,Научно-технический вестник …,the load among virtual machines in a heterogeneous environment using JAYA approach. In  this  time during workflow scheduling. We considered the heterogeneous cloud computing,https://cyberleninka.ru/article/n/hybrid-jaya-algorithm-for-workflow-scheduling-in-cloud,include,"obj=False, wl=True"
4b7c66f37c32,A predictive energy consumption scheduling algorithm for multiprocessor heterogeneous system,"S Tian, W Ren, Q Deng, S Zou",2021.0,IEEE Transactions on …,"Multi-processor heterogeneous system has been widely used for handling parallel workflow  applications to advance the performance of system, in which efficient workflow scheduling",https://ieeexplore.ieee.org/abstract/document/9628181/,include,"obj=True, wl=True"
57bed8893ad4,Budget and SLA aware dynamic workflow scheduling in cloud computing with heterogeneous resources,"Y Yang, G Chen, H Ma, M Zhang",2021.0,2021 IEEE Congress on …,"This paper uses heterogeneous VM types to solve dynamic workflow scheduling problem.  Since cloud offers high level of resource elasticity, the number of each VM type is considered",https://ieeexplore.ieee.org/abstract/document/9504709/,exclude,no optimization method
ba94ad4fed29,"Data locality in high performance computing, big data, and converged systems: An analysis of the cutting edge and a future system architecture","S Usman, R Mehmood, I Katib, A Albeshri",2022.0,Electronics,"further constrained by heterogeneous core architecture. With the increase in platform  heterogeneity,  [112] proposed locality-aware resource management and workflow scheduling by",https://www.mdpi.com/2079-9292/12/1/53,exclude,no optimization method
104b8b6c7713,A review on scientific workflow scheduling in cloud computing,"SM Jaybhaye, VZ Attar",2017.0,2017 2nd International Conference on …,Workflow scheduling of resources in cloud computing is a NP hard problem. Different   Workflow scheduling Algorithm with its objective parameters are compared and discussed. These,https://ieeexplore.ieee.org/abstract/document/8321269/,related_survey,survey paper - use as reference
4a627f0fabfc,Cost-driven scheduling for workflow decision making systems in fuzzy edge-cloud environments,"B Lin, C Lin, X Chen, M Lin, G Huang",2024.0,IEEE Transactions on …,", ignoring the fact that workflow scheduling is typically present in  with deadline constraints  on heterogeneous clouds. This  for high performance computing,” in Proc. IEEE Int. Conf.",https://ieeexplore.ieee.org/abstract/document/10622004/,exclude,no optimization method
a80d1ad7928b,Reliability enhancement strategies for workflow scheduling under energy consumption constraints in clouds,"L Zhang, M Ai, K Liu, J Chen, K Li",2023.0,IEEE Transactions on …,reliability management solution for parallel workflow scheduling in the system to meet   workflow scheduling problem for parallel applications with priority constraints in heterogeneous,https://ieeexplore.ieee.org/abstract/document/10247559/,include,"obj=True, wl=True"
061f164f88e6,Performance and energy balanced algorithm for executing high performance computing application,SS Kulkarni,2019.0,… International Conference on Smart Systems and …,"-based data-intensive and scientific workflow scheduling [19], [20] method for executing High  performance computing (HPC)  high performance computing application on heterogeneous",https://ieeexplore.ieee.org/abstract/document/8987891/,include,"obj=True, wl=True"
6b9e67ad82b3,Energy-aware Scheduling of Workflow Applications Towards Schedule Length Optimization in Heterogeneous Distributed Embedded Systems,"J Chen, Q Zhang, P Han, Y Zhang, Y Lu",2025.0,ACM Transactions on …,"heterogeneous embedded systems, and this expansion is transforming traditional embedded  systems into heterogeneous  is a critical concern for heterogeneous distributed embedded",https://dl.acm.org/doi/abs/10.1145/3767164,include,"obj=True, wl=True"
d2687e1173c0,Optimization of resources allocation in high performance distributed computing with utilization uncertainty,"V Toporkov, D Yemelyanov, M Grigorenko",2021.0,International Conference on …,"In this work, we presented procedure for a reliable resources’ allocation in high performance  computing systems with heterogeneous hosts considering utilization uncertainty. The",https://link.springer.com/chapter/10.1007/978-3-030-86359-3_24,exclude,no scheduling/mapping focus
f97d9cbbce1e,A heuristic approach for scheduling in heterogeneous distributed embedded systems,"S Prongnuch, S Sitjongsataporn",2020.0,International Journal of …,heuristic approach for workflow scheduling in heterogeneous distributed embedded system  ( and growth of the heterogeneous systems used for high-performance computing have been,http://www.inass.org/2020/2020022913.pdf,include,"obj=False, wl=True"
7ecc8d1025e1,Scheduling DAG-based workflows on single cloud instances: High-performance and cost effectiveness with a static scheduler,"M Taufer, AL Rosenberg",2017.0,… of High Performance Computing …,execution may experience performance heterogeneity due to  have to characterize resource  heterogeneity and measure the  reliable profiles of the heterogeneity and the associated,https://journals.sagepub.com/doi/abs/10.1177/1094342015594518,exclude,no optimization method
505549345266,Multi-objective workflow optimization strategy (MOWOS) for cloud computing,"JK Konjaang, L Xu",2021.0,Journal of Cloud Computing,"In this paper, we addressed the workflow scheduling  scientific workflows in heterogeneous  computing environments call  algorithm for scientific workflow scheduling in cloud known as",https://link.springer.com/article/10.1186/s13677-020-00219-1,include,"obj=False, wl=True"
a2b0d7acf507,MPEFT: A novel task scheduling method for workflows,"J Pu, Q Meng, Y Chen, H Sheng",2023.0,Frontiers in Environmental Science,objective workflow scheduling problem with DAG properties under heterogeneous computing   We analyze the workflow scheduling example shown in Example 2 as a case study. In task,https://www.frontiersin.org/articles/10.3389/fenvs.2022.996483/full,exclude,no optimization method
2e930807519d,HPC scheduling in a brave new world,P Gonzalo,2017.0,nan,"and calculations performed on high performance computing (HPC)  diversity and issues with  workflow scheduling or the scheduling  of jobs, queues, heterogeneity, and performance that",https://www.diva-portal.org/smash/record.jsf?pid=diva2:1084867,exclude,no optimization method
4e2f1393915c,Enabling performance observability for heterogeneous hpc workflows with SOMA,"D Yokelson, M Titov, S Ramesh, O Kilic",2024.0,Proceedings of the 53rd …,"Heterogeneous workflows represent a promising approach  scientific insight on high-performance  computing (HPC)  the dynamic task execution, workflow scheduling, and resource",https://dl.acm.org/doi/abs/10.1145/3673038.3673100,exclude,no optimization method
9408c93b6b24,Energy efficient workflow scheduling in cloud computing systems using particle swarm optimization,"B Naik, P Kuila",2024.0,Proceedings of the International Conference on …,","" Cost and makespan aware workflow scheduling in iaas clouds  with multi-criteria for  highperformance computing systems: an  novel workflow scheduling for heterogeneous computing",https://books.google.com/books?hl=en&lr=&id=ozMmEQAAQBAJ&oi=fnd&pg=PA266&dq=%22workflow+scheduling%22+heterogeneous+%22high+performance+computing%22&ots=9MGf1mNWmb&sig=FyqAQySkXu1Po-JhYrUYJVALMnM,include,"obj=True, wl=True"
cc568703a383,Reliability and energy efficient workflow scheduling in cloud environment,"R Garg, M Mittal, LH Son",2019.0,Cluster Computing,popular workflow scheduling heuristics are: heterogeneous  two energy conscious workflow  scheduling algorithms using  efficient workflow scheduling (REEWS) in heterogeneous cloud,https://link.springer.com/article/10.1007/s10586-019-02911-7,include,"obj=True, wl=True"
c9dc758e8565,Survey on Secure Scientific Workflow Scheduling in Cloud Environments,"HA Saeed, STF Al-Janabi, ET Yassen, OA Aldhaibani",2025.0,Future Internet,"This paper focuses on securing scientific workflow scheduling, which involves executing   This review analyzes methods for securing scientific workflow scheduling in cloud environments",https://www.mdpi.com/1999-5903/17/2/51,exclude,no optimization method
aeb7dbd2787e,Ant colony optimization-based multi-objective task scheduling algorithm for supercomputing internet workflow,"P Fu, Z Wang, M Guo",2024.0,… on High Performance Computing and …,A workflow scheduling method based on improved particle swarm optimization algorithm is   and sorts each particle using a heterogeneous earliest completion time mapping method.,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13073/1307314/Ant-colony-optimization-based-multi-objective-task-scheduling-algorithm-for/10.1117/12.3026325.short,include,"obj=True, wl=True"
4a3b413310fd,Energy-aware task scheduling optimization with deep reinforcement learning for large-scale heterogeneous systems,"J Li, X Zhang, Z Wei, J Wei, Z Ji",2021.0,… on high performance computing,In high-performance computing centers or cloud data centers in different batches are  heterogeneous. Given the aforementioned  learning on heterogeneous resource management are,https://link.springer.com/article/10.1007/s42514-021-00083-8,include,"obj=True, wl=False"
24c80abf5e2b,An H-CSO Algorithm for Workflow Scheduling in Heterogeneous Cloud Environment.,"J Bhagwan, S Kumar",2021.0,International Journal of Intelligent Engineering & …,"Among these issues, workflow scheduling or resources mapping plays a significant role in  cloud resources performance. In workflows scheduling, the workflows tasks sent by a user are",https://inass.org/wp-content/uploads/2021/08/2021103137.pdf,include,"obj=False, wl=True"
139355ab555b,Deep Reinforcement Learning for Large-Scale Scientific Workflow Scheduling with Improved Structure Feature Extraction and Sampling,"X Qi, D Zhang, T Liu, H Wang",2024.0,IFIP International Conference on Network …,"for users to obtain high-performance computing resources. Under  heterogeneous earliest  finish time algorithm (HEFT) [10], which is a classic heuristic algorithm for workflow scheduling,",https://link.springer.com/chapter/10.1007/978-981-96-2830-8_24,include,"obj=False, wl=True"
4b508b5009eb,Lotaru: Locally estimating runtimes of scientific workflow tasks in heterogeneous clusters,"J Bader, F Lehmann, L Thamsen, J Will",2022.0,Proceedings of the 34th …,workflow scheduling algorithms need to be informed about task runtimes a-priori to conduct  efficient scheduling. In heterogeneous  in scientific workflows on heterogeneous clusters.,https://dl.acm.org/doi/abs/10.1145/3538712.3538739,include,"obj=False, wl=True"
a24241670445,"Bi-Objective Workflow Scheduling on Heterogeneous Computing Systems Using a Memetic Algorithm. Electronics 2021, 10, 209","Y Zhang, F Tong, C Li, Y Xu",2021.0,nan,"In practice, most HCSs are built for high performance computing. Thus, time efficiency is  almost always the first priority for workflow scheduling, even with additional considerations. In",https://search.proquest.com/openview/79b8738607b7b775b273ad7207f287b0/1?pq-origsite=gscholar&cbl=2032404,include,"obj=False, wl=True"
90a199981287,Adaptive resource allocation and consolidation for scientific workflow scheduling in multi-cloud environments,"Z Chen, K Lin, B Lin, X Chen, X Zheng, C Rong",2020.0,IEEE Access,"In this section, we review the related work on workflow scheduling problem  workflow  scheduling scenarios from the grid to cloud environments and designed two workflow scheduling",https://ieeexplore.ieee.org/abstract/document/9233315/,exclude,no optimization method
35fb6a455d55,On scheduling of high-throughput scientific workflows under budget constraints in multi-cloud environments,"R Li, CQ Wu, A Hou, Y Wang, T Gao",2018.0,2018 IEEE Intl Conf on …,We propose a heuristic streaming workflow scheduling algorithm (StreamWS) in a multi-  We plan to implement and test our workflow solution in production high-performance computing,https://ieeexplore.ieee.org/abstract/document/8672237/,include,"obj=True, wl=True"
fd3bd7bafb0e,Scheduling scientific workflow using multi-objective algorithm with fuzzy resource utilization in multi-cloud environment,"M Farid, R Latip, M Hussin, NAWA Hamid",2020.0,IEEE Access,thus require high-performance computing machines provided  This section discusses the  problem of workflow scheduling in  based constrained workflow scheduling for heterogeneous,https://ieeexplore.ieee.org/abstract/document/8976136/,include,"obj=True, wl=True"
633a32eb54e1,A workflow scheduling method for cloud computing platform,"N Rajak, R Rajak, S Prakash",2022.0,Wireless Personal Communications,Computing Model: Let there is a heterogeneous computing model which consists of several   The computation speeds vary from machine to machine in this heterogeneous environment.,https://link.springer.com/article/10.1007/s11277-022-09882-w,exclude,no optimization method
f922ce4fd4a6,Scalable composition and analysis techniques for massive scientific workflows,"DH Ahn, X Zhang, J Mast, S Herbein",2022.0,2022 IEEE 18th …,"feature much higher hardware heterogeneity at all levels.  In practice however, key workflow  scheduling and execution  and more traditional high performance computing programming",https://ieeexplore.ieee.org/abstract/document/9973491/,exclude,no optimization method
a8a40c591042,Task clustering-based energy-aware workflow scheduling in cloud environment,"A Choudhary, MC Govil, G Singh",2018.0,… High Performance …,"CONCLUSION In this work, energy-aware Workflow scheduling algorithm has been  presented. In the Scientific applications, some of the task having minimum execution time merged",https://ieeexplore.ieee.org/abstract/document/8622898/,include,"obj=True, wl=True"
cd90bea46d5b,3OTSO: Three-Objective Task Scheduling Optimization for CPU-GPU Heterogeneous Cloud Environments,"Y Ma, G Wang, H Song, Y Tian, G Tan",2025.0,… on Internet of Things and Cloud …,With the rapid advancement of high-performance computing ap CPU-GPU-based  heterogeneous computing architectures as a crit Energy-aware scientific workflow scheduling in,https://dl.acm.org/doi/abs/10.1145/3776865.3776925,include,"obj=True, wl=True"
30190e0e0a6a,MPSOC Workflow Scheduling Method and Scheduling Trigger Mechanism Based on Virtual Microscope Technology.,"Z Guo, X Zhang, B Zhao",2019.0,Acta Microscopica,", distributed, high-performance computing environments [7]. Many  By assembling high-performance  computing resources on the  reconfigurable technology for heterogeneous MPSoCs,",https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=07984545&AN=141471572&h=GNMOWYMnsZEqDfDFZlwyOjp1J1EKtfpgfcG8r8WIN%2BwM9m%2BTsMRK2CkBlum68wkQgot3mHPUmGGKG975r4I59g%3D%3D&crl=c,exclude,no optimization method
01fda0ecaa7d,An energy efficient algorithm for workflow scheduling in IAAS cloud,"V Singh, I Gupta, PK Jana",2020.0,Journal of Grid Computing,"a workflow scheduling algorithm that  workflow scheduling which is a combination of two  other existing algorithms namely, chemical reaction optimization (CRO) [18] and heterogeneous",https://link.springer.com/article/10.1007/S10723-019-09490-2,include,"obj=True, wl=True"
d39782cbdd50,A multi-objective based scheduling framework for effective resource utilization in cloud computing,"PV Reddy, KG Reddy",2023.0,IEEE Access,heterogeneous together with distributed resources of a computing system is termed Workflow  Scheduling ( approach for high-performance computing workflow scheduling. Applied soft,https://ieeexplore.ieee.org/abstract/document/10098783/,exclude,no optimization method
8469839301bd,Análise comparativa de algoritmos de escalonamento de workflows científicos em processadores heterogêneos,MC Monteiro,2025.0,nan,"In high-performance computing (HPC), scheduling  Unlike homogeneous settings  (identical nodes), heterogeneous  to support future studies in heterogeneous environments.",https://repositorio.ufu.br/handle/123456789/47466,exclude,no optimization method
5bf2e97f1bbb,Hybrid Programming-based Scheduling Approach for Many Heterogeneous Computing Tasks with Asynchronous Generation in IIoT,"B Hu, R Zhong, Y Wang, T Wang",2025.0,IEEE Internet of …,"research domains, including high-performance computing [19],  privacy-aware multiworkflow  scheduling in hybrid clouds by  algorithm (DCME) for workflow scheduling in multi-cloud",https://ieeexplore.ieee.org/abstract/document/10988625/,include,"obj=False, wl=True"
5f232c1be503,A list-based heuristic algorithm for static task scheduling in heterogeneous distributed computing systems,"H Gholami, R Zakerian",2020.0,2020 6th international conference on …,The problem addressed in this study is the static scheduling of a task graph on heterogeneous   In Section II the related works on list-based scheduling algorithms for heterogeneous,https://ieeexplore.ieee.org/abstract/document/9122306/,include,"obj=False, wl=True"
c24d7c3fe071,A Full-Path Priority Based Workflow Scheduling Approach,"WC Tseng, KY Rong, KC Huang",2025.0,… on High Performance Computing in …,"Ge, “IPPTS: an efficient algorithm for scientific workflow scheduling in heterogeneous  computing systems,” IEEE Transactions on Parallel and Distributed Systems, pp. 1057–1071, 2021",https://dl.acm.org/doi/abs/10.1145/3712031.3712329,include,"obj=False, wl=True"
bf8ffaab2091,Orchestration of materials science workflows for heterogeneous resources at large scale,"N Zhou, G Scorzelli, J Luettgau",2023.0,… High Performance …,"on heterogeneous nodes (ie, GPU and CPU). At the core of this layer, Kubernetes supports  resource management, and Dask enables large-scale job scheduling for heterogeneous",https://journals.sagepub.com/doi/abs/10.1177/10943420231167800,exclude,no optimization method
3fd03166a547,Automated workflow scheduling in self-adaptive clouds,"G Kousalya, P Balakrishnan, CP Raj",2017.0,nan,"There is a heightened heterogeneity of cloud IT resources,  crafted to describe the  various workflow scheduling algorithms and  Many high-performance computing and high-throughput",https://link.springer.com/content/pdf/10.1007/978-3-319-56982-6.pdf,include,"obj=True, wl=True"
9dda2166e9c4,"Predicting heterogeneity and serverless principles of converged high-performance computing, artificial intelligence, and workflows","P Bruel, SR Chalamalasetti, A Dhakal",2024.0,Computer,"allows workflows to adapt effortlessly to heterogeneous architectures, like CPUs, GPUs,  field capabilities of MLIR aid in sustainable workflow scheduling (discussed next) and enable",https://ieeexplore.ieee.org/abstract/document/10380242/,exclude,no optimization method
6a2f9d08cc93,A novel scheduling with multi-criteria for high-performance computing systems: an improved genetic algorithm-based approach,"T Biswas, P Kuila, AK Ray",2019.0,Engineering with Computers,"A PSO-based workflow scheduling is also presented in [25] by considering two objectives,  ie We have assumed that a system consists of a set of p number of heterogeneous high-speed",https://link.springer.com/article/10.1007/s00366-018-0676-5,include,"obj=False, wl=True"
7527931014a4,k-Dispatch: Enabling Cost-Optimized Biomedical Workflow Offloading,"M Jaros, J Jaros",2024.0,Proceedings of the 33rd International Symposium on …,to remote high-performance computing clusters or cloud. In  Workflow scheduling is a  complex and challenging problem. The execution of many tasks on distributed and heterogeneous,https://dl.acm.org/doi/abs/10.1145/3625549.3658828,include,"obj=True, wl=True"
69553963aea2,Based on Multi-constraint Partitioning Multi-objective Workflow Scheduling Algorithm in Hybrid Clouds,"B WANG, Y LIN",2022.0,"UPB Sci. Bull., C","In this paper, a multi-objective optimal Heterogeneous workflow Scheduling based on  Multi-constraint ParTitioning algorithm (HSMPT) is proposed. The scheduling design considers a",https://www.scientificbulletin.upb.ro/rev_docs_arhiva/rez563_793727.pdf,include,"obj=False, wl=True"
d5f150e54a15,An energy-efficient task scheduling strategy based on improved fireworks algorithm in heterogeneous cloud,"H Zhao, F Meng, N Feng, Q Wang",2021.0,… on High Performance …,"Ismayilov, HR Topcuoglu, “Neural network based multi-objective evolutionary algorithm for  dynamic workflow scheduling in cloud computing,” in Future Generation Computer Systems,",https://ieeexplore.ieee.org/abstract/document/9781231/,include,"obj=True, wl=True"
35771af00810,Efficient workflow scheduling algorithm for cloud computing system: a dynamic priority-based approach,"I Gupta, MS Kumar, PK Jana",2018.0,Arabian Journal for Science and …,"heterogeneous cloud computing environment. In this paper, we propose a workflow scheduling   new dynamic priority list-based workflow scheduling algorithm for heterogeneous cloud.",https://link.springer.com/article/10.1007/s13369-018-3261-8,include,"obj=False, wl=True"
8aef84eacaaf,Elastic scheduling of scientific workflows under deadline constraints in cloud computing environments,"N Anwar, H Deng",2018.0,Future Internet,"of BoTs on elastic, heterogeneous and dynamically provisioned cloud  workflow scheduling  due to its NP-completeness. The Quality of Service (QoS)-constrained workflow scheduling",https://www.mdpi.com/1999-5903/10/1/5,exclude,no optimization method
c67ae3efd53d,Combinatorial metaheuristic methods to optimize the scheduling of scientific workflows in green DVFS-enabled edge-cloud computing,"MI Khaleel, M Safran, S Alfarhood, D Gupta",2024.0,Alexandria Engineering …,"A significant challenge in high-performance computing is to ensure the even distribution of  applications across computational resources, preventing issues such as resource",https://www.sciencedirect.com/science/article/pii/S1110016823010827,include,"obj=False, wl=True"
cbdd474b7a14,An efficient load balancing technique for task scheduling in heterogeneous cloud environment,"H Mahmoud, M Thabet, MH Khafagy, FA Omara",2021.0,Cluster Computing,[29] have proposed an energy and resource-efficient workflow scheduling algorithm called  ERES to schedule workflow tasks to VMs. Workflow scheduler consists of a workflow analyzer,https://link.springer.com/article/10.1007/s10586-021-03334-z,include,"obj=True, wl=True"
5255829da745,Network reconfiguration algorithm (NRA) for scheduling communication-intensive graphs in heterogeneous computing environment,"A Masood, S Gulzar Ahmad, H Ullah Khan",2020.0,Cluster …,"Recently, a workflow scheduling problem is addressed in [31 Considering the heterogeneity  in multiple aspects, the  fewer heterogeneity aspect of the high performance computing",https://link.springer.com/article/10.1007/s10586-019-03002-3,include,"obj=False, wl=True"
7a3836260a81,Scheduling constrained cloud workflow tasks via evolutionary multitasking optimization with adaptive knowledge transfer,"J Zhou, L Gao, S Rao, Y Li",2024.0,IEEE Transactions on Services …,usually processed at high performance computing infrastructure  constrained multi-workflow  scheduling from the viewpoint of  multi-workflow on heterogeneous distributed computation,https://ieeexplore.ieee.org/abstract/document/10682808/,include,"obj=False, wl=True"
a317fa95408a,High performance computing in the cloud,Ó Torreño Tirado,2017.0,nan,nan,nan,exclude,no scheduling/mapping focus
e103e2d49acd,Replication and data management-based workflow scheduling algorithm for multi-cloud data centre platform,"Z Ulabedin, B Nazir",2021.0,The Journal of Supercomputing,"Scientific workflow applications require high-performance computing resources and huge   With these advantages, research on workflow scheduling has shifted from grid to cloud",https://link.springer.com/article/10.1007/s11227-020-03541-2,include,"obj=False, wl=True"
84466d785838,A hybrid multi-objective metaheuristic optimization algorithm for scientific workflow scheduling,"A Mohammadzadeh, M Masdari, FS Gharehchopogh",2021.0,Cluster …,"to find dominant responses using Pareto for heterogeneous environments. Bi-objective Dynamic   applications, limited priority in heterogeneous distributed systems like cloud computing",https://link.springer.com/article/10.1007/s10586-020-03205-z,include,"obj=False, wl=True"
6bc91bdfad24,MOTORS: multi-objective task offloading and resource scheduling algorithm for heterogeneous fog-cloud computing scenario,"P Shukla, S Pandey",2024.0,The Journal of Supercomputing,that demand for more high-performance computing capabilities.  We describe the workflow  scheduling method in this section. It  We handle the workflow scheduling problem as a multi-,https://link.springer.com/article/10.1007/s11227-024-06315-2,include,"obj=False, wl=True"
1d6890b626c7,A Review on Different Scheduling Algorithms for Workflows in Cloud environment,"B Bhalerao, S Shende",,nan,nan,nan,related_survey,survey paper - use as reference
8399ed171582,Evolutionary multi-objective workflow scheduling for volatile resources in the cloud,"TP Pham, T Fahringer",2020.0,IEEE Transactions on Cloud …,Many workflow scheduling algorithms have been proposed  multi-objective workflow  scheduling approach to generate a  multi-objective workflow scheduling algorithm is competitive in,https://ieeexplore.ieee.org/abstract/document/9090348/,include,"obj=False, wl=True"
666c0d69d2ef,Genetic-based multi-criteria workflow scheduling with dynamic resource provisioning in hybrid large scale distributed systems,"H Hafsi, H Gharsellaoui, S Bouamama",2019.0,Procedia Computer Science,"and applications known as High Performance Computing (HPC).  In fact, workflow scheduling  in distributed systems, especially  The workflow scheduling in heterogeneous distributed",https://www.sciencedirect.com/science/article/pii/S1877050919314711,exclude,no optimization method
844ef6780b76,Cloud resource management: towards efficient execution of large-scale scientific applications and workflows on complex infrastructures,"NM Gonzalez, TCMB Carvalho, CC Miers",2017.0,Journal of Cloud Computing,"With such advantages, workflow scheduling research has thus shifted to workflow execution  in the cloud [111], providing a paradigm-shifting utility-oriented computing environment with",https://link.springer.com/article/10.1186/s13677-017-0081-4,exclude,no optimization method
67864ce3c4ac,KANETAS: an elastic scheduler for heterogeneous many-core systems,"Z Mao, X Zhang, L Wang",2025.0,… Transactions on High Performance Computing,"This research focuses on heterogeneous many-core systems  direction in high-performance  computing, especially as  efficient task scheduling in heterogeneous computing. The",https://link.springer.com/article/10.1007/s42514-024-00207-w,exclude,no optimization method
8dc80589eec6,Cost-effective workflow scheduling approach on cloud under deadline constraint using firefly algorithm,"KK Chakravarthi, L Shyamala, V Vaidehi",2021.0,Applied Intelligence,"Third, there is a limitation in traditional heterogeneous environments with respect to the   resource provisioning and workflow scheduling algorithms. Workflow scheduling is widely known",https://link.springer.com/article/10.1007/s10489-020-01875-1,include,"obj=True, wl=True"
f9da9491dce7,Universal workflow-based high performance geo-computation service chain platform,"F Huang, H Yang, J Tao, Q Zhu",2020.0,Big Earth Data,Heterogeneous computing systems mainly refer to systems composed of computing units   used the resources deployed in high performance computing platforms to process the relevant,https://www.tandfonline.com/doi/abs/10.1080/20964471.2020.1776201,exclude,no scheduling/mapping focus
f5367e5e7453,QoS-aware online scheduling of multiple workflows under task execution time uncertainty in clouds,"A Taghinezhad-Niar, S Pashazadeh, J Taheri",2022.0,Cluster Computing,"two cost and energy-aware workflow scheduling that consider the  two well-known high-performance  computing platforms; both have  In general, workflow scheduling on heterogeneous",https://link.springer.com/article/10.1007/s10586-022-03600-8,exclude,no optimization method
